filename,uncompressed_bytes,compressed_bytes,compression_method,local_header_offset,crc32
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,219709,90822,8,308704789346,3408048943
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,289835524,95633422,8,308704880303,2611738059
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,92498836,30846988,8,308800513868,155807310
dMean__Epithelial_23_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,105186057,34829116,8,308831360999,4195513039
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,145214776,46264710,8,308866190258,1587619804
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,77092827,24831671,8,308912455106,2472040279
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,112379190,36733179,8,308937286916,2499728711
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,113289853,35867749,8,308974020234,1149645275
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,28365880,9164763,8,309009888121,1508381150
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,132044345,42394617,8,309019053023,281978350
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,59015726,19079210,8,309061447778,437767487
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,139361212,44326102,8,309080527127,1486792987
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,208246959,60899085,8,309124853368,4124566726
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,186057302,59836678,8,309185752591,3418878321
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,145660157,47116690,8,309245589407,1762523574
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,1650648,692923,8,309292706236,4139474123
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,124888807,39941094,8,309293399283,1092241829
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,96499783,31147848,8,309333340515,2055770165
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,196112142,63491742,8,309364488501,2471657492
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,111326574,35044314,8,309427980382,1100323740
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,90923120,29186520,8,309463024835,317179115
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,97934008,31255776,8,309492211493,1783109410
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,252043091,80143844,8,309523467408,96164399
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,75492713,24324605,8,309603611390,978019282
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,6717,3042,8,309627936134,944286234
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,148424531,46746063,8,309627939307,542005317
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,44247227,14187048,8,309674685509,2713327694
dMean__Myeloid_7_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,53069088,16811194,8,309688872696,351602883
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,330819728,109643417,8,309705684029,924800551
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,197523324,65891728,8,309815327588,1710518751
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,279578527,94322142,8,309881219459,2918005973
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,251930992,83232803,8,309975541744,2488364162
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,71044736,23716491,8,310058774689,299767543
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,299153431,99895941,8,310082491323,1336618137
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,141960511,47422938,8,310182387406,4095385135
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,330673890,109322809,8,310229810487,3270430012
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,435779520,137470875,8,310339133439,2924560555
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,389783711,129829203,8,310476604456,2008166652
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,350601249,117107470,8,310606433801,1708295195
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3720139,1601627,8,310723541414,27051105
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,271403278,90121673,8,310725143169,190216803
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,241475414,81069877,8,310815264984,3262484843
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,464596471,155302761,8,310896335003,1416687996
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,245135163,80557921,8,311051637907,2231391462
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,220004748,73573828,8,311132195971,2621513779
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,222751927,73890217,8,311205769941,2307097554
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,551067294,183090363,8,311279660301,2101996985
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,158825905,52995289,8,311462750806,132724701
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,418910,172106,8,311515746238,1603776462
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,314316848,103518316,8,311515918479,1973014431
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,107099813,35653839,8,311619436938,1426997064
dMean__Epithelial_16_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,113660630,37621529,8,311655090920,192115045
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,205830601,61111986,8,311692712592,1731640345
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,110258835,33233303,8,311753824715,3094908959
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,153836624,47867795,8,311787058156,1380190886
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,150671754,44227029,8,311834926089,1304090996
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,40939445,12502044,8,311879153255,4208469145
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,183569913,55213177,8,311891655437,3761725536
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,87893198,26878153,8,311946868751,4053287294
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,200820586,59815615,8,311973747042,3783392378
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,280594747,73970697,8,312033562795,2914053210
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,243416485,73257949,8,312107533629,3576868898
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,207319881,63206048,8,312180791715,1213122187
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,2318640,945784,8,312243997901,985710665
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,162775583,48505226,8,312244943808,4205642756
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,143673150,43710646,8,312293449171,1249621451
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,293633238,89696834,8,312337159954,3993822701
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,155104843,45485334,8,312426856926,713514082
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,121521143,36446005,8,312472342398,746756667
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,131205048,39309732,8,312508788540,4010605522
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,328025424,97443824,8,312548098410,661154121
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,98866502,29893049,8,312645542371,2896199729
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,1026,541,8,312675435558,2971200138
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,201703302,59580865,8,312675436229,3761044384
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,64124583,19242585,8,312735017232,773072969
dMean__Myeloid_8_r_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,72936032,21687993,8,312754259955,1349113877
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,341052574,113004802,8,312775948086,1221495226
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,199553435,66566325,8,312888953029,1198426961
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,294852842,99553273,8,312955519496,2144739836
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,253680307,83851782,8,313055072911,2976732061
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,77794510,25978912,8,313138924834,2541752246
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,315939725,105531517,8,313164903888,3662527852
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,140693905,46989959,8,313270435546,2263580446
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,333479297,110259300,8,313317425647,3258850183
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,453607397,142414258,8,313427685089,1436940432
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,406654513,135454771,8,313570099488,1789095418
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,367422998,122801906,8,313705554400,2856100625
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3861289,1667606,8,313828356448,1859700025
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,285244463,94774745,8,313830024181,2300695362
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,245861690,82547379,8,313924799067,1053884718
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,478504836,160037463,8,314007346587,2731623953
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,259552532,85309170,8,314167384192,1834554779
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,220254545,73655772,8,314252693504,3497453907
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,230062666,76321437,8,314326349417,2760817103
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,562126672,186608186,8,314402670996,3205997264
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,161867367,54016402,8,314589279323,2279140291
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,1214087,497420,8,314643295867,3507383146
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,321863096,106007683,8,314643793421,333534526
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,113560263,37810726,8,314749801246,1051014765
dMean__Epithelial_1_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,117563456,38904087,8,314787612114,3011040557
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,349778113,116267971,8,314826516343,3435257510
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,203511193,68013950,8,314942784444,3212867292
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,311220367,105278678,8,315010798525,1614328359
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,261352580,86753509,8,315116077334,3369385216
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,85753387,28703741,8,315202830973,3893876593
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,324659834,108587867,8,315231534845,1455194765
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,162068392,54299601,8,315340122842,2311531727
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,346706269,114909147,8,315394422574,2319325624
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,477380110,150985449,8,315509331852,3499494592
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,421223712,140668215,8,315660317431,4059949266
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,387590942,129795407,8,315800985776,2065061411
dMean__T_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,4074956,1760837,8,315930781314,298767133
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,289419146,96336287,8,315932542267,3472731679
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,241916473,81399728,8,316028878684,2857548181
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,541657416,181533454,8,316110278542,4142323002
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,258813607,85402920,8,316291812127,3800218363
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,238587652,79926856,8,316377215178,3824372387
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,278852754,92802276,8,316457142164,68713655
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,589876635,196337210,8,316549944571,2956751921
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,176249149,58998625,8,316746281911,675716223
dMean__T_ti_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,1024366,419844,8,316805280667,1929902463
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,372373187,122987488,8,316805700634,2140666067
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,111860960,37383736,8,316928688253,2736010477
dMean__T_ti_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,127988589,42444332,8,316966072120,3182543481
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,265747669,88440483,8,317008516583,4273132483
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,146228888,48914449,8,317096957198,2284356667
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,219982519,74558897,8,317145871780,781728702
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,191400726,63663773,8,317220430810,4002621294
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,59512198,19944959,8,317284094715,3951215346
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,238328943,79826373,8,317304039807,751020465
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,117364372,39372616,8,317383866312,953053888
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,254196699,84396944,8,317423239061,2073437894
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,353484892,111945158,8,317507636138,2821220698
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,320056439,107084882,8,317619581428,1843518742
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,282240854,94607794,8,317726666442,2882825085
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3020585,1297362,8,317821274369,51619608
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,216784519,72310201,8,317822571849,886916201
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,186070931,62701768,8,317894882182,891773032
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,403755362,135431762,8,317957584082,1457715607
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,195662565,64677782,8,318093015977,3361038637
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,175200547,58834255,8,318157693892,4090511234
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,196896084,65585184,8,318216528279,847414819
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,442184937,147409107,8,318282113596,2095875268
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.20.tsv,136440786,45724770,8,318429522835,3247910426
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/Cis_eqtls_independent.tsv,215239,88833,8,318475247738,66188587
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.12.tsv,269267745,89073366,8,318475336696,210353175
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.18.tsv,80222653,26845469,8,318564410195,3411251983
dMean__T_5_ct_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.13.tsv,94564197,31414701,8,318591255797,863019450
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.3.tsv,285172889,90214067,8,318622670631,362847527
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.15.tsv,162390955,52028108,8,318712884834,1223573333
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.16.tsv,242253635,78812932,8,318764913079,3172240937
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.4.tsv,207153586,65191625,8,318843726148,1049194583
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.21.tsv,62653865,20103325,8,318908917909,2400405522
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.7.tsv,258488819,82454045,8,318929021371,2268948118
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.22.tsv,124801911,40252120,8,319011475552,1605281849
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.11.tsv,295309404,93335669,8,319051727809,1625827647
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.6.tsv,389747971,113832375,8,319145063615,2990219321
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.2.tsv,343670675,109762369,8,319258896126,2429910398
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.17.tsv,318055790,102245296,8,319368658631,760391080
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/Cis_eqtls_qval.tsv,3354328,1429642,8,319470904064,2120565799
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.5.tsv,237298389,75274592,8,319472333828,272863878
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.9.tsv,207259031,66837019,8,319547608556,3183386577
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.19.tsv,447218536,143959209,8,319614445711,4008603403
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.10.tsv,213559965,66971571,8,319758405057,3203717484
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.8.tsv,186068276,59537980,8,319825376765,204038621
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.14.tsv,207934016,66058838,8,319884914881,2953787792
dMean__T_10_blood_all/OPTIM_pcs/base_output/base/cis_nominal1.cis_qtl_pairs.1.tsv,484918533,153678413,8,319950973856,2131119446
