dataset_key,dataset_id,modality,suspension_type,assay,author_cell_type,cohort,gene,cell_threshold,status,gene_status,gene_feature_present,eligible_donors,observed_donors,retained_cells,observed_retained_cells,donors_with_gene_umis_gt0,donor_weighted_median_log2_cpm1,donor_weighted_median_cpm,donor_weighted_median_detection_fraction,observed_detection_fraction,minimum_log2_cpm1,maximum_log2_cpm1,all_feature_umis,positive_denominator_donors
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,PRKD2,50,evaluable_descriptive,present,True,5,7,1572,1634,5,4.279383493473224,18.41881813811535,0.05825242718446602,0.044529262086514,3.5254695075105444,5.043692946624008,4513027,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,aStellate,PSC,UBASH3A,50,evaluable_descriptive,present,True,5,7,1572,1634,1,0.0,0.0,0.0,0.0006361323155216285,0.0,1.1486200342693844,4513027,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,BCL2L11,20,evaluable_descriptive,present,True,2,3,71,78,2,4.321291544047195,21.72063411538087,0.06977671451355662,0.07042253521126761,3.5757250503273252,5.066858037767065,275350,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,ETS2,20,evaluable_descriptive,present,True,2,3,71,78,2,7.378811644820429,174.31188281904411,0.3759968102073365,0.36619718309859156,6.909678852981426,7.847944436659432,275350,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,PFKFB3,20,evaluable_descriptive,present,True,2,3,71,78,2,3.128712553085568,8.150495580729338,0.028309409888357256,0.028169014084507043,2.691914944529752,3.5655101616413845,275350,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,PRKD2,20,evaluable_descriptive,present,True,2,3,71,78,2,7.119690604044006,138.684611771475,0.37001594896331735,0.36619718309859156,6.984352612675529,7.255028595412484,275350,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,UBASH3A,20,evaluable_descriptive,present,True,2,3,71,78,0,0.0,0.0,0.0,0.0,0.0,0.0,275350,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,BCL2L11,50,no_eligible_donors,present,True,0,3,0,78,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,ETS2,50,no_eligible_donors,present,True,0,3,0,78,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,PFKFB3,50,no_eligible_donors,present,True,0,3,0,78,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,PRKD2,50,no_eligible_donors,present,True,0,3,0,78,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,Control,UBASH3A,50,no_eligible_donors,present,True,0,3,0,78,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,BCL2L11,20,evaluable_descriptive,present,True,1,2,33,36,1,3.77119075787751,12.653422750854107,0.030303030303030304,0.030303030303030304,3.77119075787751,3.77119075787751,79030,1
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,ETS2,20,evaluable_descriptive,present,True,1,2,33,36,1,7.668564252139761,202.4547640136657,0.3333333333333333,0.3333333333333333,7.668564252139761,7.668564252139761,79030,1
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,PFKFB3,20,evaluable_descriptive,present,True,1,2,33,36,1,6.843993950384133,113.88080475768695,0.18181818181818182,0.18181818181818182,6.843993950384133,6.843993950384133,79030,1
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,PRKD2,20,evaluable_descriptive,present,True,1,2,33,36,1,3.77119075787751,12.653422750854107,0.030303030303030304,0.030303030303030304,3.77119075787751,3.77119075787751,79030,1
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,UBASH3A,20,evaluable_descriptive,present,True,1,2,33,36,0,0.0,0.0,0.0,0.0,0.0,0.0,79030,1
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,BCL2L11,50,no_eligible_donors,present,True,0,2,0,36,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,ETS2,50,no_eligible_donors,present,True,0,2,0,36,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,PFKFB3,50,no_eligible_donors,present,True,0,2,0,36,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,PRKD2,50,no_eligible_donors,present,True,0,2,0,36,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PBC,UBASH3A,50,no_eligible_donors,present,True,0,2,0,36,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,BCL2L11,20,evaluable_descriptive,present,True,3,6,110,138,3,3.831268240694218,13.233990180379287,0.034482758620689655,0.05454545454545454,3.1288994169759357,4.257181274672303,425357,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,ETS2,20,evaluable_descriptive,present,True,3,6,110,138,3,6.998374168657368,126.85583287650132,0.28125,0.3090909090909091,6.5541603556835915,7.195484340590761,425357,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,PFKFB3,20,evaluable_descriptive,present,True,3,6,110,138,3,5.5694316234838945,46.48604256571964,0.09375,0.17272727272727273,4.779678932107316,6.199457344839968,425357,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,PRKD2,20,evaluable_descriptive,present,True,3,6,110,138,3,6.329194313213276,79.40394108227572,0.10344827586206896,0.17272727272727273,4.043987267628021,6.517453801463305,425357,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,UBASH3A,20,evaluable_descriptive,present,True,3,6,110,138,0,0.0,0.0,0.0,0.0,0.0,0.0,425357,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,BCL2L11,50,no_eligible_donors,present,True,0,6,0,138,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,ETS2,50,no_eligible_donors,present,True,0,6,0,138,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,PFKFB3,50,no_eligible_donors,present,True,0,6,0,138,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,PRKD2,50,no_eligible_donors,present,True,0,6,0,138,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvEndo,PSC,UBASH3A,50,no_eligible_donors,present,True,0,6,0,138,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,BCL2L11,20,evaluable_descriptive,present,True,3,4,1226,1228,3,4.259631878539422,18.154771073838205,0.07051282051282051,0.05954323001631321,3.817620349481133,4.724501789706952,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,ETS2,20,evaluable_descriptive,present,True,3,4,1226,1228,3,7.90214958581667,238.21260227187705,0.6474358974358975,0.48776508972267535,7.822103060320303,8.190057716321487,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,PFKFB3,20,evaluable_descriptive,present,True,3,4,1226,1228,3,5.749906410519887,52.81387948752932,0.17307692307692307,0.1468189233278956,5.392613030978998,5.8257793668883835,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,PRKD2,20,evaluable_descriptive,present,True,3,4,1226,1228,3,7.5177518468344395,182.2604741392322,0.5769230769230769,0.400489396411093,7.266226147973823,7.675944556598403,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,UBASH3A,20,evaluable_descriptive,present,True,3,4,1226,1228,2,0.6324027782280901,0.5501445779950971,0.0013003901170351106,0.0016313213703099511,0.0,1.1448941099071985,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,BCL2L11,50,evaluable_descriptive,present,True,3,4,1226,1228,3,4.259631878539422,18.154771073838205,0.07051282051282051,0.05954323001631321,3.817620349481133,4.724501789706952,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,ETS2,50,evaluable_descriptive,present,True,3,4,1226,1228,3,7.90214958581667,238.21260227187705,0.6474358974358975,0.48776508972267535,7.822103060320303,8.190057716321487,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,PFKFB3,50,evaluable_descriptive,present,True,3,4,1226,1228,3,5.749906410519887,52.81387948752932,0.17307692307692307,0.1468189233278956,5.392613030978998,5.8257793668883835,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,PRKD2,50,evaluable_descriptive,present,True,3,4,1226,1228,3,7.5177518468344395,182.2604741392322,0.5769230769230769,0.400489396411093,7.266226147973823,7.675944556598403,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,Control,UBASH3A,50,evaluable_descriptive,present,True,3,4,1226,1228,2,0.6324027782280901,0.5501445779950971,0.0013003901170351106,0.0016313213703099511,0.0,1.1448941099071985,4398993,3
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,BCL2L11,20,evaluable_descriptive,present,True,2,2,430,430,2,5.636666956723751,51.473137651978625,0.1455026455026455,0.14418604651162792,5.16161110176877,6.111722811678732,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,ETS2,20,evaluable_descriptive,present,True,2,2,430,430,2,7.856432769899495,260.29443141559653,0.5085403726708074,0.3883720930232558,7.1354939125556145,8.577371627243375,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,PFKFB3,20,evaluable_descriptive,present,True,2,2,430,430,2,7.315796938028971,161.72656806779406,0.4005636070853462,0.34186046511627904,7.018050661523446,7.613543214534494,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,PRKD2,20,evaluable_descriptive,present,True,2,2,430,430,2,5.73143060473291,52.15650652918131,0.19024614676788587,0.16511627906976745,5.685100552514785,5.7777606569510365,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,UBASH3A,20,evaluable_descriptive,present,True,2,2,430,430,1,0.838695107345513,1.0992441597157794,0.003105590062111801,0.004651162790697674,0.0,1.677390214691026,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,BCL2L11,50,evaluable_descriptive,present,True,2,2,430,430,2,5.636666956723751,51.473137651978625,0.1455026455026455,0.14418604651162792,5.16161110176877,6.111722811678732,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,ETS2,50,evaluable_descriptive,present,True,2,2,430,430,2,7.856432769899495,260.29443141559653,0.5085403726708074,0.3883720930232558,7.1354939125556145,8.577371627243375,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,PFKFB3,50,evaluable_descriptive,present,True,2,2,430,430,2,7.315796938028971,161.72656806779406,0.4005636070853462,0.34186046511627904,7.018050661523446,7.613543214534494,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,PRKD2,50,evaluable_descriptive,present,True,2,2,430,430,2,5.73143060473291,52.15650652918131,0.19024614676788587,0.16511627906976745,5.685100552514785,5.7777606569510365,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PBC,UBASH3A,50,evaluable_descriptive,present,True,2,2,430,430,1,0.838695107345513,1.0992441597157794,0.003105590062111801,0.004651162790697674,0.0,1.677390214691026,1484542,2
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,BCL2L11,20,evaluable_descriptive,present,True,7,7,2534,2534,7,5.272548753055133,37.6540788535348,0.1075050709939148,0.11641673243883188,4.762681792843617,5.469835867201852,9176845,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,ETS2,20,evaluable_descriptive,present,True,7,7,2534,2534,7,7.248489745864623,151.05924743615805,0.3286004056795132,0.33859510655090763,6.705148508283295,8.628444910553132,9176845,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,PFKFB3,20,evaluable_descriptive,present,True,7,7,2534,2534,7,6.0043523312023295,63.19336711941059,0.21052631578947367,0.20205209155485399,4.846013215825038,7.5500513593469325,9176845,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,PRKD2,20,evaluable_descriptive,present,True,7,7,2534,2534,7,6.4284600211042555,85.1309608862526,0.2481012658227848,0.23835832675611682,5.502591196368863,7.055026238903147,9176845,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,UBASH3A,20,evaluable_descriptive,present,True,7,7,2534,2534,3,0.0,0.0,0.0,0.0031570639305445935,0.0,4.519198799817681,9176845,7
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,BCL2L11,50,evaluable_descriptive,present,True,5,7,2461,2534,5,5.375136550888343,40.50279379669246,0.1075050709939148,0.11783827712312069,4.762681792843617,5.469835867201852,9013603,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,ETS2,50,evaluable_descriptive,present,True,5,7,2461,2534,5,7.159255731475034,141.9389941901789,0.3286004056795132,0.33604225924420966,6.705148508283295,7.393290272738975,9013603,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,PFKFB3,50,evaluable_descriptive,present,True,5,7,2461,2534,5,6.0043523312023295,63.19336711941059,0.21052631578947367,0.20357578220235675,5.704792868837794,7.350201473493051,9013603,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,PRKD2,50,evaluable_descriptive,present,True,5,7,2461,2534,5,6.4284600211042555,85.1309608862526,0.25037037037037035,0.24095895977245022,5.502591196368863,7.055026238903147,9013603,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC,PSC,UBASH3A,50,evaluable_descriptive,present,True,5,7,2461,2534,2,0.0,0.0,0.0,0.002438033319788704,0.0,1.2077099054102962,9013603,5
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PBC,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC--Mac,PSC,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,Control,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,UBASH3A,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,BCL2L11,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,ETS2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,PFKFB3,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,PRKD2,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PBC,UBASH3A,50,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PSC,BCL2L11,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PSC,ETS2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PSC,PFKFB3,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
sn,1873a18a-66fd-4a4d-8277-a872c93f5b59,sn,nucleus,10x 3' v3,cvLSEC-Doublet,PSC,PRKD2,20,no_eligible_donors,present,True,0,0,0,0,0,,,,,,,0,0
